,index,estimator,value,x,se,bias,variance
56,9,RIPS,0.2720145068249615,1500,0.6461085172756087,0.08495779264673942,11.795171356743362
57,9,MRIPS,0.28021434288910974,1500,0.6366357948985967,0.33369932645001676,0.3508338193957168
58,9,MRIPS (w/SLOPE),0.2956330581962362,1500,0.619013026098503,0.38750185136136367,0.15584658250680922
59,9,AIPS (w/UBT),0.33704890787814124,1500,0.5729014071295302,0.10914993443028836,15.291602467908401
60,10,MSIPS,0.4549873359740596,1500,0.4513677477463348,0.2829497302314663,1.0922915206051467
61,10,MIIPS,0.4267462117390989,1500,0.4791520130377483,0.538475772455607,0.001068858456440123
62,10,RIPS,0.24865237429557932,1500,0.6734808032507406,0.08495779264673942,11.795171356743362
63,10,MRIPS,0.4384675791360644,1500,0.46751953356312365,0.33369932645001676,0.3508338193957168
64,10,MRIPS (w/SLOPE),0.43514464912007833,1500,0.47080274684311774,0.38750185136136367,0.15584658250680922
65,10,AIPS (w/UBT),0.4673686380511066,1500,0.4394483808862231,0.10914993443028836,15.291602467908401
66,11,MSIPS,0.330308127283226,1500,0.5802848726424645,0.2829497302314663,1.0922915206051467
67,11,MIIPS,0.42172293751112255,1500,0.48418094974698844,0.538475772455607,0.001068858456440123
68,11,RIPS,0.2756734328677474,1500,0.6418729615065805,0.08495779264673942,11.795171356743362
69,11,MRIPS,0.3170520794201445,1500,0.5949426848315699,0.33369932645001676,0.3508338193957168
70,11,MRIPS (w/SLOPE),0.3082053062153184,1500,0.604826682752495,0.38750185136136367,0.15584658250680922
71,11,AIPS (w/UBT),0.3193965127579159,1500,0.592337031093956,0.10914993443028836,15.291602467908401
72,12,MSIPS,1.1711860829860106,1500,0.024111467840548483,0.2829497302314663,1.0922915206051467
73,12,MIIPS,0.3535393731958903,1500,0.5550379823326969,0.538475772455607,0.001068858456440123
74,12,RIPS,0.32100038958849564,1500,0.5905577420748086,0.08495779264673942,11.795171356743362
75,12,MRIPS,1.0209489690800617,1500,0.06950479856531791,0.33369932645001676,0.3508338193957168
76,12,MRIPS (w/SLOPE),0.5483222702813337,1500,0.36544562692675325,0.38750185136136367,0.15584658250680922
77,12,AIPS (w/UBT),0.39839959017969834,1500,0.5078745161088476,0.10914993443028836,15.291602467908401
78,13,MSIPS,0.1309400228140089,1500,0.8200373432375498,0.2829497302314663,1.0922915206051467
79,13,MIIPS,0.38900938100273613,1500,0.5175735796116165,0.538475772455607,0.001068858456440123
80,13,RIPS,0.2547230227805912,1500,0.6663135104129277,0.08495779264673942,11.795171356743362
81,13,MRIPS,0.49697693854863817,1500,0.4115914803200259,0.33369932645001676,0.3508338193957168
82,13,MRIPS (w/SLOPE),0.5125824648152497,1500,0.397276106907998,0.38750185136136367,0.15584658250680922
83,13,AIPS (w/UBT),0.44849482800682783,1500,0.4576817712497367,0.10914993443028836,15.291602467908401
84,14,MSIPS,0.1666796248252605,1500,0.7740160903219184,0.2829497302314663,1.0922915206051467
85,14,MIIPS,0.4156034380267709,1500,0.490342819320814,0.538475772455607,0.001068858456440123
86,14,RIPS,0.2838671515322361,1500,0.6324384718303925,0.08495779264673942,11.795171356743362
87,14,MRIPS,0.3539690526939588,1500,0.5545763106948701,0.33369932645001676,0.3508338193957168
88,14,MRIPS (w/SLOPE),0.35470458266670124,1500,0.5537864620746705,0.38750185136136367,0.15584658250680922
89,14,AIPS (w/UBT),0.3434833592384942,1500,0.5658975777798064,0.10914993443028836,15.291602467908401
90,15,MSIPS,0.27655372426619573,1500,0.6408560189337378,0.2829497302314663,1.0922915206051467
91,15,MIIPS,0.36776778092639417,1500,0.5398523208546627,0.538475772455607,0.001068858456440123
92,15,RIPS,0.27378520382046434,1500,0.644057027371201,0.08495779264673942,11.795171356743362
93,15,MRIPS,0.4361843083473239,1500,0.4697742790832075,0.33369932645001676,0.3508338193957168
94,15,MRIPS (w/SLOPE),0.4509810985345466,1500,0.45525866881857613,0.38750185136136367,0.15584658250680922
95,15,AIPS (w/UBT),0.3263306204495071,1500,0.5846637835690706,0.10914993443028836,15.291602467908401
96,16,MSIPS,0.707625179579865,1500,0.2397309850526101,0.2829497302314663,1.0922915206051467
97,16,MIIPS,0.44052373839762654,1500,0.46549370379563904,0.538475772455607,0.001068858456440123
98,16,RIPS,0.30467212241879627,1500,0.6087968627519014,0.08495779264673942,11.795171356743362
99,16,MRIPS,0.8175880329718163,1500,0.16835617195775535,0.33369932645001676,0.3508338193957168
100,16,MRIPS (w/SLOPE),0.8007886683738106,1500,0.17844615511254647,0.38750185136136367,0.15584658250680922
101,16,AIPS (w/UBT),0.487261726884162,1500,0.42063147673756796,0.10914993443028836,15.291602467908401
102,17,MSIPS,0.14346231449099076,1500,0.803761368442101,0.2829497302314663,1.0922915206051467
103,17,MIIPS,0.3057606503039822,1500,0.6075723177243308,0.538475772455607,0.001068858456440123
104,17,RIPS,0.7104341976745773,1500,0.2377511240269887,0.08495779264673942,11.795171356743362
105,17,MRIPS,0.6107396574412337,1500,0.3130427902589922,0.33369932645001676,0.3508338193957168
106,17,MRIPS (w/SLOPE),0.4410767500885941,1500,0.46494959994092366,0.38750185136136367,0.15584658250680922
107,17,AIPS (w/UBT),0.5047619960656652,1500,0.40441836387796165,0.10914993443028836,15.291602467908401
108,18,MSIPS,0.22738136352084173,1500,0.6988969017054931,0.2829497302314663,1.0922915206051467
109,18,MIIPS,0.3538875695237992,1500,0.554663846002005,0.538475772455607,0.001068858456440123
110,18,RIPS,6.089055706606494,1500,11.503960569284109,0.08495779264673942,11.795171356743362
111,18,MRIPS,0.4599295320707599,1500,0.44659081489652375,0.33369932645001676,0.3508338193957168
112,18,MRIPS (w/SLOPE),0.3200324467554032,1500,0.5916312262984905,0.38750185136136367,0.15584658250680922
113,18,AIPS (w/UBT),0.44577854523760874,1500,0.460336393396852,0.10914993443028836,15.291602467908401
114,19,MSIPS,0.44171496151482625,1500,0.464322064224091,0.2829497302314663,1.0922915206051467
115,19,MIIPS,0.4327267654210126,1500,0.47319895199055323,0.538475772455607,0.001068858456440123
116,19,RIPS,0.6320800505782075,1500,0.29605618217339,0.08495779264673942,11.795171356743362
117,19,MRIPS,0.560431775044098,1500,0.3549621191055718,0.33369932645001676,0.3508338193957168
118,19,MRIPS (w/SLOPE),0.5389970965644726,1500,0.37362264799533906,0.38750185136136367,0.15584658250680922
119,19,AIPS (w/UBT),0.49732960132727494,1500,0.41126517492015313,0.10914993443028836,15.291602467908401
120,20,MSIPS,0.27587491991741453,1500,0.641640125663112,0.2829497302314663,1.0922915206051467
121,20,MIIPS,0.3508800339997442,1500,0.5578995981707716,0.538475772455607,0.001068858456440123
122,20,RIPS,2.1511447861685244,1500,0.3041735909646623,0.08495779264673942,11.795171356743362
123,20,MRIPS,0.44214612800220154,1500,0.4638983499492944,0.33369932645001676,0.3508338193957168
124,20,MRIPS (w/SLOPE),0.4187786171145904,1500,0.48714079271025296,0.38750185136136367,0.15584658250680922
125,20,AIPS (w/UBT),1.6360933117066052,1500,0.03241331933256261,0.10914993443028836,15.291602467908401
126,21,MSIPS,0.12036440371405517,1500,0.8339101838289411,0.2829497302314663,1.0922915206051467
127,21,MIIPS,0.35437808603472315,1500,0.5541370009034935,0.538475772455607,0.001068858456440123
128,21,RIPS,0.29609401616497805,1500,0.6184899835724479,0.08495779264673942,11.795171356743362
129,21,MRIPS,0.4165271152934236,1500,0.489410250108856,0.33369932645001676,0.3508338193957168
130,21,MRIPS (w/SLOPE),0.45676262017983105,1500,0.44964890299860377,0.38750185136136367,0.15584658250680922
131,21,AIPS (w/UBT),0.3056540861897699,1500,0.6076921431357718,0.10914993443028836,15.291602467908401
132,22,MSIPS,0.1369624173306697,1500,0.812189311852752,0.2829497302314663,1.0922915206051467
133,22,MIIPS,0.3300396163002273,1500,0.5805799632797504,0.538475772455607,0.001068858456440123
134,22,RIPS,0.16991878187333193,1500,0.7699107654233975,0.08495779264673942,11.795171356743362
135,22,MRIPS,0.24103377246767296,1500,0.6825299363233275,0.33369932645001676,0.3508338193957168
136,22,MRIPS (w/SLOPE),0.2474400142965776,1500,0.6749167656525931,0.38750185136136367,0.15584658250680922
137,22,AIPS (w/UBT),0.19572005588547903,1500,0.737599873079845,0.10914993443028836,15.291602467908401
138,23,MSIPS,0.5052719304065455,1500,0.40395071312384895,0.2829497302314663,1.0922915206051467
139,23,MIIPS,0.4573601247467591,1500,0.44907113169257545,0.538475772455607,0.001068858456440123
140,23,RIPS,0.3405546209786159,1500,0.5690801359626178,0.08495779264673942,11.795171356743362
141,23,MRIPS,0.8003093902979548,1500,0.17873832561572886,0.33369932645001676,0.3508338193957168
142,23,MRIPS (w/SLOPE),0.9139520291104846,1500,0.11615109978556858,0.38750185136136367,0.15584658250680922
143,23,AIPS (w/UBT),0.3904811278871949,1500,0.5160473628878058,0.10914993443028836,15.291602467908401
144,24,MSIPS,0.2504544356274485,1500,0.6713492034150669,0.2829497302314663,1.0922915206051467
145,24,MIIPS,0.4099761206240543,1500,0.49604348624315525,0.538475772455607,0.001068858456440123
146,24,RIPS,0.304410797716714,1500,0.6090910248183301,0.08495779264673942,11.795171356743362
147,24,MRIPS,0.38716504331145324,1500,0.5194893584188823,0.33369932645001676,0.3508338193957168
148,24,MRIPS (w/SLOPE),0.35552248373166273,1500,0.5529088202329457,0.38750185136136367,0.15584658250680922
149,24,AIPS (w/UBT),0.28484525683276,1500,0.6313169192688536,0.10914993443028836,15.291602467908401
150,25,MSIPS,0.5918393738342467,1500,0.3284827583429599,0.2829497302314663,1.0922915206051467
151,25,MIIPS,0.520153643953208,1500,0.39042214158478467,0.538475772455607,0.001068858456440123
152,25,RIPS,0.7876599632867272,1500,0.18653587550081696,0.08495779264673942,11.795171356743362
153,25,MRIPS,0.8910767938329672,1500,0.12766922576288484,0.33369932645001676,0.3508338193957168
154,25,MRIPS (w/SLOPE),0.8575349995312247,1500,0.14554257173770951,0.38750185136136367,0.15584658250680922
155,25,AIPS (w/UBT),0.8784135213952436,1500,0.13427953993759684,0.10914993443028836,15.291602467908401
156,26,MSIPS,2.5475451373980187,1500,0.7012793547301783,0.2829497302314663,1.0922915206051467
157,26,MIIPS,0.3121111366048534,1500,0.6004528808116699,0.538475772455607,0.001068858456440123
158,26,RIPS,0.2718464008686067,1500,0.6463034506215156,0.08495779264673942,11.795171356743362
159,26,MRIPS,1.3976816027095302,1500,6.531654713988767e-05,0.33369932645001676,0.3508338193957168
160,26,MRIPS (w/SLOPE),1.3163859950895827,1500,0.0025555881027299375,0.38750185136136367,0.15584658250680922
161,26,AIPS (w/UBT),0.36513077101651187,1500,0.5426508416423834,0.10914993443028836,15.291602467908401
162,27,MSIPS,0.15414527179238552,1500,0.7900050463854275,0.2829497302314663,1.0922915206051467
163,27,MIIPS,0.3403330573029742,1500,0.5693212646160323,0.538475772455607,0.001068858456440123
164,27,RIPS,1.062775929493051,1500,0.05450815320306399,0.08495779264673942,11.795171356743362
165,27,MRIPS,0.204926335197448,1500,0.7262385216151516,0.33369932645001676,0.3508338193957168
166,27,MRIPS (w/SLOPE),0.1993940045124797,1500,0.7330553266630436,0.38750185136136367,0.15584658250680922
167,27,AIPS (w/UBT),6.92439711475188,1500,15.953963420832775,0.10914993443028836,15.291602467908401
168,28,MSIPS,0.48109004104809544,1500,0.4264252309205753,0.2829497302314663,1.0922915206051467
169,28,MIIPS,0.44285189714844,1500,0.4632051966244369,0.538475772455607,0.001068858456440123
170,28,RIPS,0.3865192810871404,1500,0.5201609709837232,0.08495779264673942,11.795171356743362
171,28,MRIPS,0.3560035867758262,1500,0.5523929017728327,0.33369932645001676,0.3508338193957168
172,28,MRIPS (w/SLOPE),0.3965837875880613,1500,0.5097428877331215,0.38750185136136367,0.15584658250680922
173,28,AIPS (w/UBT),2.110657419229303,1500,0.27281579877027323,0.10914993443028836,15.291602467908401
174,29,MSIPS,0.2969359690219232,1500,0.6175352021637301,0.2829497302314663,1.0922915206051467
175,29,MIIPS,0.33918802831953065,1500,0.5705682183485524,0.538475772455607,0.001068858456440123
176,29,RIPS,0.2991996494124036,1500,0.61497182726291,0.08495779264673942,11.795171356743362
177,29,MRIPS,0.461591844878189,1500,0.4449897997678076,0.33369932645001676,0.3508338193957168
178,29,MRIPS (w/SLOPE),0.28240002413391646,1500,0.6341226318607077,0.38750185136136367,0.15584658250680922
179,29,AIPS (w/UBT),0.3617217823624137,1500,0.546279344946725,0.10914993443028836,15.291602467908401
180,30,MSIPS,0.1955000212535079,1500,0.7378724939695813,0.2829497302314663,1.0922915206051467
181,30,MIIPS,0.3837923594247759,1500,0.5230018376967429,0.538475772455607,0.001068858456440123
182,30,RIPS,0.28416694797097786,1500,0.632094601969258,0.08495779264673942,11.795171356743362
183,30,MRIPS,0.4625469832552488,1500,0.44407118258631756,0.33369932645001676,0.3508338193957168
184,30,MRIPS (w/SLOPE),0.46098207989327245,1500,0.44557674583625073,0.38750185136136367,0.15584658250680922
185,30,AIPS (w/UBT),0.3357233279769498,1500,0.5743496373516344,0.10914993443028836,15.291602467908401
186,31,MSIPS,6.779323559883865,1500,15.129039227734635,0.2829497302314663,1.0922915206051467
187,31,MIIPS,0.38344041047658506,1500,0.5233690566105544,0.538475772455607,0.001068858456440123
188,31,RIPS,0.7257830293506903,1500,0.2270778941519735,0.08495779264673942,11.795171356743362
189,31,MRIPS,0.44410020890402724,1500,0.4619804677303866,0.33369932645001676,0.3508338193957168
190,31,MRIPS (w/SLOPE),0.4326910369456486,1500,0.4732344057304882,0.38750185136136367,0.15584658250680922
191,31,AIPS (w/UBT),0.35017414595861096,1500,0.5586604137296554,0.10914993443028836,15.291602467908401
192,32,MSIPS,0.41188378681426774,1500,0.49410726318981096,0.2829497302314663,1.0922915206051467
193,32,MIIPS,0.3343756892649486,1500,0.5758238414514794,0.538475772455607,0.001068858456440123
194,32,RIPS,0.22692896755553452,1500,0.6994425685600851,0.08495779264673942,11.795171356743362
195,32,MRIPS,0.34266808449426184,1500,0.5667826121962535,0.33369932645001676,0.3508338193957168
196,32,MRIPS (w/SLOPE),0.28653311035869766,1500,0.6293838688079921,0.38750185136136367,0.15584658250680922
197,32,AIPS (w/UBT),0.22445958891664,1500,0.702424814515316,0.10914993443028836,15.291602467908401
198,33,MSIPS,0.8213992078225228,1500,0.1661079780866966,0.2829497302314663,1.0922915206051467
199,33,MIIPS,0.3656562883358669,1500,0.5420925603450409,0.538475772455607,0.001068858456440123
200,33,RIPS,0.6471434850673995,1500,0.2843511952075348,0.08495779264673942,11.795171356743362
201,33,MRIPS,0.46235061296981317,1500,0.4442599668392754,0.33369932645001676,0.3508338193957168
202,33,MRIPS (w/SLOPE),0.46928928903800343,1500,0.4376136772176357,0.38750185136136367,0.15584658250680922
203,33,AIPS (w/UBT),0.5096118394578041,1500,0.39998161712145636,0.10914993443028836,15.291602467908401
204,34,MSIPS,1.5207551886575563,1500,0.009379736982384044,0.2829497302314663,1.0922915206051467
205,34,MIIPS,0.3777316968676925,1500,0.5293434518550201,0.538475772455607,0.001068858456440123
206,34,RIPS,0.3064103917771861,1500,0.606841975255168,0.08495779264673942,11.795171356743362
207,34,MRIPS,1.9117189485276977,1500,0.14351427183676835,0.33369932645001676,0.3508338193957168
208,34,MRIPS (w/SLOPE),1.4845211784565784,1500,0.00500063363318854,0.38750185136136367,0.15584658250680922
209,34,AIPS (w/UBT),0.3657461170866213,1500,0.5419971598729086,0.10914993443028836,15.291602467908401
210,35,MSIPS,0.2690042269968629,1500,0.6496036469445933,0.2829497302314663,1.0922915206051467
211,35,MIIPS,0.3465534506300621,1500,0.5625709966616097,0.538475772455607,0.001068858456440123
212,35,RIPS,0.2251312330209475,1500,0.7016130479688042,0.08495779264673942,11.795171356743362
213,35,MRIPS,0.3705866789711658,1500,0.5368687722769017,0.33369932645001676,0.3508338193957168
214,35,MRIPS (w/SLOPE),0.39228793381093735,1500,0.5141767680257607,0.38750185136136367,0.15584658250680922
215,35,AIPS (w/UBT),0.21412809759258863,1500,0.714970860204059,0.10914993443028836,15.291602467908401
216,36,MSIPS,0.5036155834167194,1500,0.40547070416580555,0.2829497302314663,1.0922915206051467
217,36,MIIPS,0.3413906839578866,1500,0.5681707051944692,0.538475772455607,0.001068858456440123
218,36,RIPS,0.784221666424247,1500,0.18868413697199138,0.08495779264673942,11.795171356743362
219,36,MRIPS,0.5759201167690319,1500,0.3417758250168275,0.33369932645001676,0.3508338193957168
220,36,MRIPS (w/SLOPE),0.5492533958234793,1500,0.36463411319538813,0.38750185136136367,0.15584658250680922
221,36,AIPS (w/UBT),0.7497244835722782,1500,0.21091888931152525,0.10914993443028836,15.291602467908401
222,37,MSIPS,0.24823722803565196,1500,0.6739723451129792,0.2829497302314663,1.0922915206051467
223,37,MIIPS,0.4296510203247719,1500,0.47625591011922713,0.538475772455607,0.001068858456440123
224,37,RIPS,0.43355887509931834,1500,0.47237361650984794,0.08495779264673942,11.795171356743362
225,37,MRIPS,0.3433817100787509,1500,0.5660078869003433,0.33369932645001676,0.3508338193957168
226,37,MRIPS (w/SLOPE),0.35110881080272793,1500,0.5576531307122674,0.38750185136136367,0.15584658250680922
227,37,AIPS (w/UBT),0.33299014351031486,1500,0.5773414826813467,0.10914993443028836,15.291602467908401
228,38,MSIPS,18.993593790140537,1500,161.26927441608916,0.2829497302314663,1.0922915206051467
229,38,MIIPS,0.42733859866750423,1500,0.47856068888103076,0.538475772455607,0.001068858456440123
230,38,RIPS,1.3136983673847633,1500,0.0027553349028641553,0.08495779264673942,11.795171356743362
231,38,MRIPS,10.294752204449187,1500,41.282161345533616,0.33369932645001676,0.3508338193957168
232,38,MRIPS (w/SLOPE),6.534220507169029,1500,13.785071595269436,0.38750185136136367,0.15584658250680922
233,38,AIPS (w/UBT),1.0122069689289257,1500,0.07286912609992696,0.10914993443028836,15.291602467908401
234,39,MSIPS,1.6340260311061996,1500,0.03187866064691081,0.2829497302314663,1.0922915206051467
235,39,MIIPS,0.3458459226308617,1500,0.5633367652782071,0.538475772455607,0.001068858456440123
236,39,RIPS,0.4012969524379343,1500,0.5049003765407019,0.08495779264673942,11.795171356743362
237,39,MRIPS,0.465886031798346,1500,0.44086726670589527,0.33369932645001676,0.3508338193957168
238,39,MRIPS (w/SLOPE),0.2978653706135216,1500,0.6164821095909381,0.38750185136136367,0.15584658250680922
239,39,AIPS (w/UBT),0.41729004522351876,1500,0.48864064507810223,0.10914993443028836,15.291602467908401
240,40,MSIPS,0.7110311515256001,1500,0.23733143481044738,0.2829497302314663,1.0922915206051467
241,40,MIIPS,0.3343607405851864,1500,0.5758402046535658,0.538475772455607,0.001068858456440123
242,40,RIPS,0.4236618825827262,1500,0.48223670799186774,0.08495779264673942,11.795171356743362
243,40,MRIPS,0.6681219698864728,1500,0.26844326995982987,0.33369932645001676,0.3508338193957168
244,40,MRIPS (w/SLOPE),0.507362699523898,1500,0.40203613849284037,0.38750185136136367,0.15584658250680922
245,40,AIPS (w/UBT),0.48810832320051556,1500,0.41983981378977936,0.10914993443028836,15.291602467908401
246,41,MSIPS,0.7592520521675243,1500,0.20465425055714975,0.2829497302314663,1.0922915206051467
247,41,MIIPS,0.39917524023570033,1500,0.5070774559675115,0.538475772455607,0.001068858456440123
248,41,RIPS,0.2595295270423204,1500,0.6606659225587729,0.08495779264673942,11.795171356743362
249,41,MRIPS,0.7737366020210266,1500,0.19531119010454878,0.33369932645001676,0.3508338193957168
250,41,MRIPS (w/SLOPE),1.0078568647880135,1500,0.0745728749053568,0.38750185136136367,0.15584658250680922
251,41,AIPS (w/UBT),0.35537375926249193,1500,0.5530683559982398,0.10914993443028836,15.291602467908401
252,42,MSIPS,0.20004801135871983,1500,0.7322478154347148,0.2829497302314663,1.0922915206051467
253,42,MIIPS,0.39333218259451913,1500,0.5130972009999997,0.538475772455607,0.001068858456440123
254,42,RIPS,0.2713644650175241,1500,0.6468624597494551,0.08495779264673942,11.795171356743362
255,42,MRIPS,0.4116862591825527,1500,0.49430757199172265,0.33369932645001676,0.3508338193957168
256,42,MRIPS (w/SLOPE),0.4036794631426187,1500,0.5024612754480974,0.38750185136136367,0.15584658250680922
257,42,AIPS (w/UBT),0.31108547618491533,1500,0.6015998925587659,0.10914993443028836,15.291602467908401
258,43,MSIPS,0.4397111709032158,1500,0.4662937597980013,0.2829497302314663,1.0922915206051467
259,43,MIIPS,0.37633866290038337,1500,0.5308064635428623,0.538475772455607,0.001068858456440123
260,43,RIPS,0.4300589945189198,1500,0.4758498616910847,0.08495779264673942,11.795171356743362
261,43,MRIPS,0.5254686337148986,1500,0.3856462668191354,0.33369932645001676,0.3508338193957168
262,43,MRIPS (w/SLOPE),0.47120721150607814,1500,0.43578540976847624,0.38750185136136367,0.15584658250680922
263,43,AIPS (w/UBT),0.5348260057489669,1500,0.37730946197851334,0.10914993443028836,15.291602467908401
264,44,MSIPS,0.2669599421596847,1500,0.6519825691915624,0.2829497302314663,1.0922915206051467
265,44,MIIPS,0.40327405963195506,1500,0.502875891313529,0.538475772455607,0.001068858456440123
266,44,RIPS,1.4668424115363004,1500,0.003359859736630916,0.08495779264673942,11.795171356743362
267,44,MRIPS,0.3554389853798183,1500,0.552998385535636,0.33369932645001676,0.3508338193957168
268,44,MRIPS (w/SLOPE),0.394359967320004,1500,0.512035762706689,0.38750185136136367,0.15584658250680922
269,44,AIPS (w/UBT),1.5315722111443677,1500,0.010951800559770216,0.10914993443028836,15.291602467908401
270,45,MSIPS,1.4920362130244857,1500,0.005796598932100556,0.2829497302314663,1.0922915206051467
271,45,MIIPS,0.38450699537487465,1500,0.5222565924359327,0.538475772455607,0.001068858456440123
272,45,RIPS,0.6279168237789815,1500,0.29933284225110657,0.08495779264673942,11.795171356743362
273,45,MRIPS,1.4917001301339967,1500,0.005759747134916015,0.33369932645001676,0.3508338193957168
274,45,MRIPS (w/SLOPE),1.6743302325736709,1500,0.043104188866735095,0.38750185136136367,0.15584658250680922
275,45,AIPS (w/UBT),0.7028942856746485,1500,0.24308398468057837,0.10914993443028836,15.291602467908401
276,46,MSIPS,0.30275861454456443,1500,0.6109524615290681,0.2829497302314663,1.0922915206051467
